NDBI,MVI,MI,AVVVH,VV,VH,MVHVV,GEMI,Wetness,SR38,B8A,BNDVI,CARrededge,REDVI,CVI,S2WI,WRIyou,B11,EMBI,SIPI,S2REP,MNSI,C3I3,NDTI,PSRI,SR45,GRAY,EXG,NDWIt2,BITM,NDYI,NMDI,WI,ARI,NDWIt,B5,BRI,RFDI,DVVVH,DVHVV,MIRBI,SLOPE,SR53,DCNI,CIEX,PWRI,NR3,ASPECT,CI4,NDRI2,ELEVATION,CARI,SVHVV,NPNC,SR24
-0.07037071,2.758420325,3.1359212,-36.84785153,-16.03249919,-20.81535234,333.7221196,0.699530838,-0.01175696,0.2291464,0.31685,0.7236363,3.2320094,0.05919999,3.5202699,0.015644405,0.24289288,0.1567,-0.055594218,1.0300617,724.2541766,0.139821142,-0.001884653,0.22517592,0.030333458,0.5569682,0.131464495,0.19694829,-0.16794342,0.05963227,0.17666668,0.68498766,-1.553113,4.3843546,-0.37879452,0.10225,14.230298,-0.129800055,0.770224733,1.29832237,1.45534001,1.0951295,1.4483002,14.58574691,0.307968451,0.080698885,-0.001296618,90.0,-0.027615659,0.27010575,59,0.274468093,-4.782853149,0.08064515,0.8674276
-0.111472145,3.149270508,2.5350122,-34.80402483,-13.06150085,-21.74252398,283.9899955,0.732740132,0.006781597,0.2745605,0.3743,0.6766363,2.424324,0.0986,3.5255795,0.14253393,0.20315771,0.1953,-0.11305438,1.0992959,724.9835409,0.196114599,0.07075801,0.26407766,0.0978487,0.6785478,0.184897996,0.123413265,-0.03410641,0.095588424,0.17477874,0.65157986,-9.294107,2.8155358,-0.29552236,0.1515,7.279048,-0.24942584,0.600735263,1.66462677,1.223060045,0.92740995,1.4265536,13.03148143,0.322047246,0.15609077,0.04104427,180.0,0.03339564,0.050346445,37,0.361418868,-8.681023127,0.04471545,0.725681
-0.12411792,4.672240273,3.238617,-32.88036935,-13.69860848,-19.18176087,262.7634321,0.739516181,0.027774215,0.28797147,0.389,0.6302451,1.3722765,0.109400004,3.1529675,0.07023952,0.22820882,0.1728,-0.217286224,1.0469289,729.8958354,0.2057472,0.0362285,0.20292377,0.048056535,0.7784522,0.188044,0.11293498,-0.00659342,0.102007777,0.11881186,0.7412913,-2.3076935,1.2623041,-0.20923725,0.1318,3.2168808,-0.166760669,0.7141476,1.400270757,1.451559967,1.4347339,1.1663717,24.61066135,0.312473661,0.15937167,0.02121014,130.26471,0.008740354,0.054813452,46,0.296280216,-5.483152385,0.038461547,0.8674464
-0.07719852,2.512035052,1.8871099,-31.68775367,-12.38745329,-19.30030037,239.0815694,0.680381631,-0.020311949,0.34098738,0.3519,0.56689906,1.2199146,0.062399983,2.6314945,0.040421795,0.20996234,0.2102,-0.088458153,1.0425972,723.6286195,0.173203391,0.033253744,0.2125757,0.036013994,0.7202703,0.178007,0.10786444,-0.06933021,0.107626964,0.104602516,0.6507937,-1.8442627,1.6607518,-0.27781156,0.148,4.766796,-0.218155164,0.641826969,1.558052323,1.305040041,2.7802885,1.2457913,15.91849754,0.316005792,0.18936701,0.01767199,0.0,-0.009946048,0.12299465,68,0.345370354,-6.912847083,0.20861681,0.90337706
-0.061955195,1.93991081,1.695384,-36.15841638,-14.70998359,-21.44843279,315.5060944,0.684610117,-0.050767151,0.26605222,0.33725,0.71203154,3.158754,0.0713,3.6588347,-0.088800155,0.18571869,0.20975,0.028202822,1.1225125,726.2499992,0.157934102,0.018467441,0.188722,0.116247036,0.70367277,0.153409501,0.15134056,-0.24613713,0.076602027,0.2253272,0.6602908,-13.847817,3.200099,-0.41555592,0.1198,9.831333,-0.186359079,0.68583023,1.458086792,1.37595005,2.3788497,1.3833718,18.93904438,0.302802634,0.11626697,0.010869564,247.06625,-0.034840573,0.25873822,49,0.280613385,-6.738449191,0.2787258,0.6494662
-0.098996945,3.654809085,4.0144753,-33.75427132,-13.81376336,-19.94050795,275.4534582,0.754735513,0.014931921,0.19919169,0.3511,0.7682491,4.178551,0.08679998,3.8998194,0.0887185,0.24728933,0.1449,-0.122410119,1.0280054,727.2846434,0.162825187,-0.00549908,0.27049538,0.031587046,0.5392354,0.140537997,0.23214284,-0.09329831,0.056848101,0.20629369,0.69762313,-1.5324672,4.4323916,-0.3548387,0.0994,12.7955885,-0.181510201,0.692748821,1.443524652,1.41198006,2.1837983,1.4405798,14.82125703,0.308963264,0.05858552,-0.004025327,270.0,-0.013386514,0.21637428,65,0.272459845,-6.126744587,0.20993227,0.84701496
-0.11993152,4.077236073,3.9962132,-38.36165349,-15.33787439,-23.0237791,353.1358318,0.782776476,0.024574015,0.203125,0.3559,0.730126,1.9971629,0.12760001,3.921773,0.004434582,0.28310367,0.1505,-0.161783223,1.0069511,728.7249057,0.194850912,0.080392934,0.2526009,0.0088,0.67439294,0.155808003,0.16980174,-0.07867867,0.066043698,0.13126846,0.7230208,-1.1410257,2.0002816,-0.32482392,0.0906,5.2973557,-0.200353843,0.666175362,1.50110625,1.423100007,2.8692722,1.1812255,24.68428417,0.302279353,0.05384615,0.057999462,229.76242,0.060972255,0.1901922,41,0.220820817,-7.685904717,0.07570423,0.96399343
-0.12488806,3.809948806,3.22969,-31.22440759,-12.07785624,-19.14655135,231.2492947,0.770572866,0.017994847,0.24110772,0.3749,0.67204756,1.755867,0.1126,3.6187036,0.058169372,0.26564434,0.1733,-0.160469818,1.018018,726.8054684,0.199586995,0.06706842,0.22300634,0.019928819,0.66936135,0.175423997,0.11690858,-0.07414636,0.085287143,0.10284715,0.72329247,-1.4628102,2.4533339,-0.29231918,0.1237,6.2330637,-0.226383642,0.630811054,1.585260743,1.40266003,2.7802885,1.3034774,16.85348703,0.311078397,0.1236238,0.04375496,180.0,0.049879897,0.1415241,38,0.299897795,-7.068695112,0.07882739,0.93236715
-0.08285094,2.711557828,3.2800438,-36.50701529,-13.07256346,-23.43445183,306.3483586,0.736996001,-0.006472099,0.17844094,0.3313,0.7974822,4.9108777,0.08899999,4.7242713,0.014925369,0.23884103,0.1581,0.010671387,1.0444444,726.4519872,0.15494479,0.033594195,0.29643294,0.051796164,0.5588236,0.131735997,0.21241382,-0.18836564,0.049136953,0.22594142,0.63913155,-2.3478262,5.752629,-0.45916012,0.0884,17.517141,-0.2838328,0.557835257,1.792643952,1.308620054,2.1536803,1.5085324,17.59906917,0.303791004,0.009195238,0.02480884,329.41803,-0.00875341,0.26923075,74,0.235924196,-10.36188837,0.15285882,0.74898785
-0.1192434,3.587660055,3.1134493,-29.21230045,-12.8295328,-16.38276765,210.1832549,0.777931429,0.010632719,0.24199793,0.3878,0.70267004,2.337375,0.092400014,3.206639,0.047767144,0.24797224,0.1756,-0.141010499,1.0162085,725.54842,0.186936058,0.03162405,0.24208665,0.01728815,0.6170484,0.166584001,0.2011531,-0.06669986,0.078863062,0.16171005,0.6996819,-1.2428571,2.1849024,-0.30387974,0.1179,5.639913,-0.121634886,0.783111442,1.276957462,1.350619963,1.8543341,1.2576,15.54997368,0.308491668,0.13838665,0.021624485,180.0,-0.001031477,0.19121735,47,0.301143327,-3.553234844,0.13538824,0.92989683
-0.11683505,3.256071052,2.8693037,-27.58682314,-9.631725994,-17.95509715,172.938576,0.770529474,0.004329229,0.23969072,0.3667,0.68256724,1.8756237,0.11860001,3.5170772,0.023037551,0.26192516,0.1836,-0.113652362,1.0167959,727.369564,0.200238609,0.07222061,0.23180139,0.019302148,0.6538782,0.170708004,0.14063781,-0.10361445,0.081963002,0.11913357,0.6976592,-1.3561641,2.4124045,-0.32754877,0.1199,6.2175374,-0.301715464,0.536434078,1.864161954,1.345720074,2.3788743,1.2892473,16.30049501,0.308722878,0.11079785,0.047940608,247.0665,0.05808568,0.1871436,64,0.295039648,-8.323371157,0.1026723,0.9336735
-0.10357425,3.352843804,4.462913,-28.19657149,-10.57536053,-17.62121096,186.3506589,0.782845802,0.010972521,0.13157895,0.3554,0.87453085,9.849139,0.10889998,5.815652,-0.021601832,0.22115934,0.13655,-0.019100729,1.0375319,728.6579895,0.164798487,0.020828823,0.27975634,0.04902368,0.47826084,0.128221996,0.31931168,-0.25111923,0.036067529,0.32564843,0.7082824,-2.0925927,8.152174,-0.49602848,0.0736,23.318577,-0.249883232,0.600149476,1.666251558,1.430310026,0.92740995,1.6,18.47797153,0.297173443,-0.08929998,0.017018145,0.0,-0.016319664,0.37170905,53,0.215949096,-7.045850429,0.24601771,0.6647727
-0.08670815,2.651870099,2.6846766,-34.90146957,-14.08323091,-20.81823866,293.1880622,0.741233492,-0.018382165,0.22852583,0.3874,0.71656287,3.003119,0.0724,3.4367967,-0.033989243,0.25413474,0.179,-0.04353231,1.0175067,727.0615113,0.15935135,-0.03370946,0.21520709,0.018185165,0.5726852,0.146130498,0.19620255,-0.18960637,0.066494598,0.1610763,0.68921566,-1.2928996,3.4391537,-0.38894278,0.108,9.980133,-0.192972039,0.676485227,1.478228881,1.401799923,1.8543341,1.3714286,14.80325701,0.301966736,0.10340634,-0.023450237,180.0,-0.110480145,0.30290222,55,0.286370256,-6.735007758,-0.025984252,0.91996765
-0.11712207,3.67600491,3.7248728,-36.01649933,-15.65056624,-20.3659331,318.7383849,0.788600938,0.015579129,0.19819343,0.3554,0.73576206,2.4362411,0.1276,3.7740364,0.021409934,0.294049,0.1567,-0.126675487,0.9953212,727.8658945,0.193487399,0.074253984,0.25159743,-0.006028951,0.5705521,0.152144997,0.19232821,-0.11348779,0.063145574,0.13115998,0.71324533,-0.9202126,3.1798763,-0.35495025,0.0978,8.448131,-0.130922409,0.76846792,1.301290496,1.40133999,1.0956135,1.3109919,16.12214225,0.304790931,0.04652119,0.05508058,90.0,0.059088346,0.25351173,41,0.261080439,-4.715366858,0.0439663,1.0268818
-0.1222872,4.213720353,5.0575347,-30.29812739,-13.37153825,-16.92658914,226.3345341,0.805142479,0.031427112,0.14324035,0.3798,0.831941,5.869473,0.11379999,5.242492,0.02669409,0.27411702,0.1292,-0.129376521,1.0177337,729.6426613,0.176416092,0.006357545,0.2900649,0.02277992,0.53466666,0.139260998,0.25450268,-0.14216866,0.043317472,0.21917805,0.73033184,-1.4436091,5.3932595,-0.415115,0.075,14.466898,-0.117335664,0.7899724,1.26586701,1.444839999,2.8669765,1.4044945,21.18202463,0.29834571,-0.040063668,0.005122681,229.72351,-0.01843075,0.27877694,53,0.207194521,-3.555050888,0.11080334,0.85286784
-0.080751464,2.542270804,2.459939,-32.76479015,-14.50449668,-18.26029347,264.856366,0.713064039,-0.016533438,0.25044248,0.34025,0.6773874,2.1254382,0.08544999,3.6119819,-0.0013129,0.2417012,0.18485,-0.041557939,1.044241,726.5785257,0.167570043,0.037469495,0.23542191,0.045750357,0.6730938,0.154183998,0.12252092,-0.14801806,0.076064207,0.13124582,0.6558798,-2.4320996,3.0143213,-0.37052828,0.1141,8.891804,-0.11462905,0.794318925,1.258940166,1.332469922,1.4354978,1.343934,18.08273783,0.307748875,0.10390335,0.023627952,229.76112,-0.003673766,0.1966527,69,0.274939394,-3.755796784,0.19162144,0.8489583
-0.09453499,3.26161357,3.261406,-35.86237294,-12.9951127,-22.86726024,297.162624,0.736444368,0.002285448,0.23333335,0.3313,0.7121771,2.5198624,0.09979999,3.6101334,0.037002783,0.24308063,0.163,-0.112996524,1.0354077,724.6087428,0.175307394,0.09008691,0.22051668,0.0398872,0.61016953,0.151190999,0.17059109,-0.12358334,0.06998631,0.16249108,0.7104939,-1.7734377,3.3946636,-0.3349713,0.1121,9.754781,-0.275278704,0.568284637,1.759681565,1.443599939,4.7485476,1.3805418,14.84469469,0.310394193,0.0839143,0.060490634,247.06123,0.050407484,0.20695649,42,0.28569109,-9.872147546,0.16030537,0.8552631
-0.0833454,2.72727284,3.2834456,-38.08468706,-15.73302433,-22.35166273,351.6592536,0.731267967,-0.009802278,0.1798299,0.3111,0.7867029,4.531391,0.094500005,5.1193275,-0.01080802,0.24027944,0.1582,-0.003979736,1.0553331,725.6565647,0.158369202,0.061809104,0.23400934,0.06476353,0.5671176,0.135237999,0.16078433,-0.24777637,0.051702288,0.20203048,0.69167525,-4.2340436,6.486065,-0.45538178,0.0961,19.702505,-0.173787391,0.703886083,1.420684432,1.43164005,4.4657526,1.6233108,15.85028703,0.305395503,0.006659454,0.04425061,78.03764,0.058180626,0.28618208,71,0.252540227,-6.618638402,0.20176402,0.7211009
-0.10717395,3.712598355,3.6565082,-38.13686039,-15.62055694,-22.51630345,351.7172001,0.763490896,0.014155385,0.21980144,0.34515,0.7162466,2.5242763,0.10255,3.5391815,0.076997586,0.2706047,0.1559,-0.142321466,1.0068197,724.7455504,0.17959275,0.07001722,0.24124207,0.00788309,0.55755395,0.151954499,0.18571782,-0.08914284,0.067798949,0.14142498,0.7136106,-1.115819,3.5542455,-0.32342955,0.1112,9.802111,-0.180815789,0.69374429,1.441453307,1.425179949,2.1534662,1.3952321,13.26641804,0.311585134,0.08257196,0.04956942,149.42769,0.050557744,0.21169738,51,0.299343212,-6.89574651,0.0759219,0.9669355
-0.094187,3.79424455,3.932938,-34.56892705,-14.33531783,-20.23360922,290.0552189,0.733940531,0.014775887,0.22349824,0.322,0.70781994,2.3788838,0.0967,3.6843774,0.06887754,0.26642755,0.1454,-0.152281462,1.0158788,725.6921827,0.169211799,0.06530455,0.22881892,0.01811445,0.5966587,0.145145999,0.15877867,-0.09183367,0.065936006,0.13283584,0.7249524,-1.328358,3.6286907,-0.3140533,0.10475,10.68519,-0.17062408,0.708490397,1.411451735,1.487579998,1.0925364,1.3801054,15.54098138,0.311358749,0.069184594,0.045003455,90.0,0.054658387,0.18699189,62,0.270640476,-5.89829139,0.0670081,0.9296
-0.112497024,4.087082801,3.6282392,-37.50493588,-18.08752436,-19.41741153,351.2129039,0.767599109,0.01993688,0.24056095,0.3636,0.67858756,1.7913269,0.100899994,3.0850914,0.07462684,0.27969337,0.1581,-0.175563513,0.9842416,726.2918509,0.184868693,0.04221956,0.24390242,-0.017784363,0.59319,0.158107999,0.18197879,-0.03723694,0.076114125,0.11360796,0.7134936,-0.79130447,2.2501888,-0.27860898,0.1116,6.068471,-0.035458991,0.931510584,1.073525107,1.411620083,1.0956836,1.251121,14.91991743,0.310227191,0.11205246,0.029428098,90.0,0.01980199,0.18422674,40,0.292182935,-1.329887172,0.035993766,1.0725075
-0.1181147,3.85403302,3.8579094,-36.73455795,-15.8493031,-20.88525485,331.0167344,0.781217485,0.019755986,0.20031881,0.3595,0.74380356,2.720202,0.11469999,4.051896,0.025130926,0.26970854,0.1535,-0.144172423,1.0187182,727.5534175,0.187506694,0.05902447,0.2449311,0.022544896,0.6251277,0.155110998,0.17873892,-0.10504448,0.064520515,0.1537873,0.7234432,-1.4154929,3.0480947,-0.34119704,0.0979,8.098021,-0.137090305,0.758875255,1.317739633,1.42669991,4.3011193,1.2984085,19.36318814,0.304763747,0.062097892,0.042514887,30.57806,0.047009744,0.2067401,41,0.247309486,-5.035951753,0.07651717,0.9035948
-0.08215323,2.850139145,3.057941,-34.45152723,-15.01145693,-19.44007029,291.823778,0.726906507,-0.007594265,0.22578694,0.3425,0.7177021,2.9422963,0.06299999,3.496855,0.033292815,0.25689995,0.16435,-0.060478021,1.0169429,723.7818116,0.149163296,0.008293415,0.24601972,0.017202692,0.55409217,0.139843996,0.19169334,-0.14277504,0.06320037,0.15748645,0.67164177,-1.2929935,3.997487,-0.3756016,0.1063,12.098932,-0.128546213,0.772191495,1.295015559,1.383869967,1.8543341,1.4249328,14.2504586,0.308140215,0.095952295,0.005783874,180.0,-0.0353285,0.2560783,51,0.286703176,-4.42861336,0.059829034,0.9219015
-0.09878987,3.272401234,3.2568448,-36.22029439,-14.12775644,-22.09253796,312.1179953,0.751932472,0.002526165,0.2280158,0.3388,0.7148381,2.476633,0.104199976,3.4369707,0.032987744,0.25703377,0.1646,-0.109231752,1.0150995,724.9450351,0.178960784,0.08187973,0.23203592,0.01755786,0.57846713,0.150335996,0.19380227,-0.118256144,0.068423607,0.15654038,0.7024952,-1.2514286,3.2368522,-0.34093687,0.1096,9.123034,-0.21989831,0.639480917,1.563768321,1.41292001,3.5373669,1.354759,14.05132665,0.309084291,0.08131695,0.057053447,141.77571,0.04722542,0.23614457,41,0.289143464,-7.964781521,0.02922079,0.9305994
-0.11385318,3.223280091,3.3681526,-32.83572876,-13.08238905,-19.75333971,258.4208751,0.794327909,0.002748931,0.18989363,0.3648,0.7685795,3.7692661,0.1072,3.7762551,0.030597389,0.2732175,0.1659,-0.075709023,1.0061576,724.8770767,0.181610396,0.055030685,0.24877684,0.007440478,0.4825636,0.148419995,0.24679863,-0.16588783,0.058137882,0.18407963,0.7009726,-1.0990099,4.580531,-0.3982301,0.1061,12.182264,-0.20316134,0.662287453,1.509918382,1.372179914,0.92740995,1.4859943,11.96918397,0.306508888,0.055494685,0.04183981,0.0,0.030701702,0.3218543,40,0.311585859,-6.670950662,0.0655567,0.9609375
-0.0872543,4.417744694,3.923574,-39.79172192,-16.60158592,-23.190136,384.9930353,0.702718109,0.019290295,0.27222902,0.3156,0.6370887,1.3620526,0.09089999,3.0570393,0.064373456,0.2542418,0.1435,-0.205392438,1.0062993,726.7124631,0.169322491,0.06510204,0.20234603,0.006736831,0.6869806,0.150423996,0.13355875,-0.031419292,0.079220285,0.10234277,0.7435625,-1.1066663,1.9520719,-0.23228854,0.1083,5.94419,-0.165575898,0.715889977,1.396862692,1.54570002,1.435674,1.2114093,19.73697248,0.31244025,0.103831105,0.041052427,49.767075,0.040557597,0.12264152,37,0.260444031,-6.588550081,-0.019116657,0.97849464
-0.06421998,2.47004139,3.1032197,-30.34698511,-11.41230322,-18.93468189,216.0883311,0.692160191,-0.01964523,0.19440702,0.2915,0.7614243,3.8223283,0.07549998,4.5108953,-0.03422853,0.2503577,0.1545,0.016727099,1.042242,724.0123461,0.139689288,0.057391793,0.2227938,0.046995033,0.55179936,0.123315996,0.16565657,-0.2597819,0.050018963,0.17875385,0.6811102,-2.4647887,6.425897,-0.4561734,0.0917,21.650599,-0.247878945,0.602719565,1.659146407,1.467900079,1.4349728,1.5892547,15.71143218,0.304300723,0.014107646,0.04067317,49.743374,0.018181767,0.31989247,70,0.245560282,-7.522378662,0.16589859,0.7944664
-0.11045889,3.366446038,3.9077082,-33.35974585,-13.31246164,-20.04728421,266.878702,0.793385716,0.009387785,0.16392544,0.3564,0.814474,5.245099,0.10590002,4.2539124,0.012159805,0.2639749,0.1504,-0.063619185,1.0136181,726.2449011,0.173018611,0.04187214,0.27619857,0.01699498,0.47711673,0.138146003,0.29250714,-0.17574087,0.047280088,0.23171985,0.6971389,-1.243094,5.2807603,-0.43101808,0.0874,14.475768,-0.201884709,0.66405312,1.505903623,1.379080006,1.4354646,1.4615384,15.18096945,0.301914555,0.003883254,0.033281397,130.24,0.023569003,0.34330705,47,0.25901417,-6.734822574,0.08593749,0.8944844
-0.104112,4.109677101,3.031111,-34.83239691,-15.3885957,-19.4438012,299.2127956,0.716944704,0.016194359,0.30458513,0.3602,0.59965074,1.3670431,0.08680001,2.8624635,0.11,0.23399277,0.1736,-0.192892716,1.0208101,724.7376205,0.186879904,0.05458386,0.20013827,0.020028606,0.6742897,0.177414002,0.11377242,-0.018037846,0.100549722,0.09788487,0.72707987,-1.3916084,2.0305667,-0.21739133,0.1443,5.5419397,-0.116420513,0.791439675,1.263520179,1.45571996,1.4347262,1.2930108,13.55969614,0.319584499,0.16544229,0.03167677,310.26498,0.017212704,0.08638497,44,0.348603871,-4.055205501,0.016187992,0.94244605
-0.15513098,3.967525063,3.8903627,-36.68670402,-13.44077915,-23.24592487,312.4433424,0.843969009,0.025181934,0.16674507,0.395,0.7798242,3.6348894,0.14569998,4.6776304,0.038424563,0.29766536,0.1602,-0.135239029,1.0072993,726.594222,0.213655185,0.085991964,0.23088743,0.009660111,0.5115634,0.165972996,0.18959734,-0.17076024,0.060143329,0.14817815,0.75231814,-1.1730771,4.853678,-0.3864128,0.1081,11.415048,-0.267267011,0.578199372,1.729507241,1.431040034,0.92740995,1.5246826,12.77030875,0.305571473,0.029641064,0.066198595,180.0,0.07645563,0.2882883,61,0.304869341,-9.805145716,0.0994036,0.9511754
-0.116811335,4.077604222,4.1874304,-34.23386735,-15.13625633,-19.09761102,289.0663357,0.786350813,0.022599134,0.19359182,0.35545,0.76751935,3.678304,0.104499996,3.8112679,0.0781959,0.26413587,0.14535,-0.157266847,1.013193,725.9968337,0.179338849,0.043367792,0.2546396,0.015736232,0.5252475,0.148093,0.24108171,-0.09131121,0.058794091,0.19089028,0.72583646,-1.2228115,4.0072155,-0.33808973,0.101,10.789487,-0.115714495,0.792573287,1.261712976,1.43907007,2.8627365,1.4047288,14.18845079,0.308514045,0.058624633,0.03252712,49.65145,0.04487268,0.23888092,60,0.282209812,-3.961354684,0.22305475,0.9208294
-0.059374943,2.811153274,3.7550952,-34.59106088,-13.42661316,-21.16444771,284.1668522,0.664897228,-0.008429187,0.2055874,0.2729,0.7570799,3.8788292,0.07014999,4.410749,0.010532164,0.23239084,0.1363,-0.046435901,1.059212,724.2143763,0.13239969,0.052767836,0.20860119,0.06433866,0.57103676,0.118715495,0.16312057,-0.21718377,0.049979737,0.19583331,0.71157086,-3.5140178,6.450676,-0.40733093,0.09115,23.104141,-0.22369463,0.634394686,1.576305764,1.556760007,1.0954064,1.5879791,16.12483971,0.308421389,0.015844433,0.0361848,90.0,0.02308539,0.26326963,59,0.238951346,-7.73783455,0.1254054,0.7415947
-0.09487612,3.057432394,3.0927677,-35.23868417,-14.26650592,-20.97217825,299.1997052,0.747598689,-0.001949473,0.22649571,0.35115,0.71198636,2.738097,0.07595,3.504308,0.047178544,0.26115423,0.1683,-0.085197565,1.0140674,723.8894022,0.16314065,0.02713864,0.24069297,0.0147246,0.5574205,0.149024505,0.18274233,-0.12876715,0.06779568,0.14760011,0.68628395,-1.2469511,3.7446947,-0.35835353,0.1132,10.668645,-0.190292926,0.680258662,1.470029058,1.380659974,1.0951163,1.4238994,13.35209385,0.309853862,0.10429528,0.018867942,270.0,-0.000427,0.24021672,60,0.304186867,-6.705672337,0.13133125,0.93581617
-0.0937268,4.989959969,4.342714,-31.58448086,-13.65332164,-17.93115921,244.8198842,0.713298828,0.029189833,0.25865155,0.327,0.6726547,1.9465914,0.092400014,3.2642012,0.13295972,0.24164191,0.1365,-0.226155105,1.0290076,726.5691495,0.17069001,0.05737543,0.23194945,0.03130149,0.6582734,0.150964005,0.15343678,0.009313139,0.075671418,0.13854235,0.7340921,-1.5629637,2.5412195,-0.22311829,0.1112,7.5812035,-0.135441123,0.761429949,1.313318449,1.513300017,1.0960448,1.2825836,17.35049314,0.316256265,0.099489726,0.036807943,90.0,0.025076512,0.07517372,38,0.272683042,-4.277837567,0.037562013,0.89617485
-0.07670267,2.505769042,2.9083414,-30.99674898,-13.84940222,-17.14734676,237.4805023,0.7216961,-0.018892117,0.19368812,0.303,0.7738749,3.9607613,0.08639999,4.593861,-0.02985077,0.2352473,0.1666,0.01386176,1.0542057,723.0025112,0.154157091,0.09492873,0.23361719,0.061233107,0.5712821,0.134354997,0.1774295,-0.2462372,0.053909462,0.2061657,0.6733109,-3.1014473,5.71803,-0.4537522,0.0975,17.691925,-0.106396466,0.807670272,1.238129017,1.402319974,1.4355642,1.5575079,15.7865291,0.30503446,0.028653052,0.06701882,49.763363,0.06666661,0.30025125,78,0.255950607,-3.29794454,0.21881837,0.73967683
-0.11062534,3.870198643,4.057077,-37.65834571,-14.54714948,-23.11119623,336.2020262,0.775084935,0.019622838,0.19636965,0.3513,0.75397974,2.856578,0.114499986,3.8799517,0.027118642,0.27232057,0.1469,-0.141015178,1.0109961,727.6216819,0.18223489,0.061616745,0.26094422,0.013649143,0.5984599,0.146785996,0.2115385,-0.093333304,0.059605146,0.16666669,0.71347785,-1.2000002,3.0045013,-0.3458543,0.0909,8.263206,-0.227414311,0.62944165,1.588709614,1.421379989,1.8543341,1.2731092,19.28903956,0.30377085,0.044478167,0.0455787,0.0,0.035012767,0.22562276,40,0.236273144,-8.564046749,0.09018035,0.93749994
-0.07390813,2.514314199,2.9415197,-36.49566785,-15.58131347,-20.91435438,325.8731116,0.718177728,-0.017241011,0.19804785,0.3148,0.7782755,4.1974216,0.07770002,4.230482,-0.05268876,0.229304,0.1642,0.012072013,1.0494527,725.949577,0.148328612,0.029436272,0.25775564,0.054606095,0.60435784,0.130729005,0.2158505,-0.21276596,0.052605006,0.22731707,0.65029883,-2.2843144,4.4303617,-0.446059,0.0872,13.949501,-0.146128054,0.745005712,1.342271589,1.35984008,2.8692822,1.3863275,20.37793286,0.300754807,0.03743575,0.021057704,310.23743,0.008894593,0.29545453,79,0.223443791,-5.333040914,0.21709009,0.7514231
-0.087308764,2.843347703,3.0041268,-25.99358263,-11.40321975,-14.59036288,166.3771141,0.735692583,-0.006214918,0.22058824,0.3235,0.71803945,2.815063,0.09030001,3.7233775,0.054716993,0.26084423,0.1682,-0.054587082,1.0208334,724.2385798,0.165683906,0.05826615,0.2533532,0.02322788,0.5509839,0.144482001,0.16943872,-0.14383559,0.064635388,0.14678903,0.6666666,-1.4328356,4.388789,-0.38322368,0.1118,12.908203,-0.122612692,0.781558337,1.27949502,1.353639963,2.1910808,1.4906666,12.59519435,0.312019581,0.07303333,0.040391676,90.0,0.051004622,0.23856612,47,0.301351812,-3.187143136,0.16007534,0.90584415
-0.081871204,2.901489322,3.078489,-31.43922276,-10.76102493,-20.67819783,222.5186024,0.722170315,-0.003459365,0.23149273,0.334,0.69896907,2.1872523,0.07980001,3.487537,0.009384779,0.26428026,0.1636,-0.066946427,1.0119402,726.7320263,0.158233808,0.01702539,0.26527455,0.012810241,0.6363636,0.141648002,0.16607237,-0.109165184,0.065895904,0.1328879,0.6554495,-1.2176869,2.775581,-0.36390162,0.0968,8.421059,-0.315439506,0.52040439,1.92158256,1.34672001,0.92740995,1.2686763,19.920215,0.305239494,0.083810486,0.011663612,0.0,-0.013173608,0.21328224,73,0.242471426,-9.9171729,0.13758078,0.948052
-0.1364488,4.587570579,4.534341,-37.13881202,-14.7670213,-22.37179072,330.36471,0.809723756,0.037151193,0.17896865,0.38945,0.7519929,2.76015,0.12829998,4.4708457,0.07144858,0.3059889,0.1416,-0.186868929,1.0019177,729.3185767,0.197273238,0.038964953,0.26175094,0.002431724,0.5925732,0.158263498,0.1578086,-0.07842501,0.061530108,0.11671922,0.7413888,-1.0459363,3.6640432,-0.33333334,0.0956,9.26199,-0.204766093,0.660073281,1.514983304,1.440820038,1.4355284,1.3502825,18.3179544,0.304745903,0.03792148,0.029203253,229.76216,0.015791442,0.18781361,49,0.248559998,-7.604769418,-0.05425711,0.98852605
-0.116841264,4.536731193,4.97487,-41.35823048,-15.44898487,-25.90924562,400.2715435,0.788070011,0.028398625,0.17231949,0.3343,0.7636276,2.6443663,0.1362,4.283295,-0.01610014,0.3159357,0.1297,-0.188067348,0.99216545,728.897209,0.190005696,0.08770582,0.20707309,-0.010897985,0.56363636,0.142504997,0.19242904,-0.14979754,0.053329948,0.12500001,0.7829797,-0.84848505,3.7518039,-0.3461339,0.0825,10.262046,-0.252918479,0.596273048,1.677084018,1.580939919,1.8543341,1.3095238,19.16653446,0.300620935,-0.010758723,0.06791295,180.0,0.09362841,0.29384962,42,0.221951622,-10.46026075,-0.12346841,1.0537634
